,pathname,filename,mfccfeatures,Class
93,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_7.0n_3m_.wav,1_niO_7.0n_3m_.wav,"[-18.871971  118.849396  -27.486671    2.1021662 -29.585823    5.4221935
 -25.613567   11.134687    3.7533977 -10.142891  -34.362137   11.861402
  -9.810823  -12.954219   -2.4484735   5.11114    -8.301878   -5.051581
 -13.631042   13.126902    1.5111034  -6.591319  -10.037797   -8.782892
 -13.760399   -3.8820806  -4.47179    -1.3208516   0.9046972   7.163563
  10.889932    5.132013  -11.947741    0.5838492  -3.8401089   3.9601388
  -3.4329374  -3.782569   -1.6599816  -2.0874233]",leak present
94,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_7.0n_4l_.wav,1_niO_7.0n_4l_.wav,"[-1.83096313e+02  1.08066986e+02 -2.98082657e+01  7.50334644e+00
 -2.82273273e+01  3.51656604e+00 -2.71303558e+01  1.19886818e+01
 -1.24244082e+00 -8.17661953e+00 -2.78095531e+01  1.00177002e+01
 -1.13598194e+01 -1.33922672e+01 -5.23389769e+00  8.87684917e+00
 -7.70023155e+00 -3.47331905e+00 -8.17781734e+00  1.59997501e+01
  1.15486825e+00 -9.06651211e+00 -7.15865278e+00 -8.26331043e+00
 -9.91463470e+00 -5.90443850e+00 -2.61396837e+00 -1.63266599e+00
 -2.36954403e+00  3.78465557e+00  1.14666929e+01  1.06783047e+01
 -5.59184408e+00  1.64486957e+00 -7.43059540e+00  1.18840015e+00
 -3.82175899e+00 -1.69761568e-01  1.35077608e+00  8.63177240e-01]",leak present
95,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_7.0n_4m_.wav,1_niO_7.0n_4m_.wav,"[ 45.901417   100.57567    -29.521572    10.811012   -28.531225
   1.002351   -27.242285    10.591522    -1.2952279   -2.6525376
 -29.34246     10.924125   -11.262267    -9.573438    -9.137732
   8.342793    -7.749705    -2.1729567   -5.6219144   18.40881
   0.73426336 -10.033952   -11.003125    -5.442217    -9.234297
  -2.2650232   -4.5989976   -2.9261708   -4.558518     7.4317493
   7.841096    12.786368    -6.412155     3.4438522   -8.122556
   4.774188    -6.3348184    1.112703     0.17380832   1.0992817 ]",leak present
96,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_7.5n_1l_.wav,1_niO_7.5n_1l_.wav,"[-1.28790451e+02  1.14929970e+02 -1.82278500e+01  7.52795410e+00
 -1.98257523e+01  9.99228382e+00 -1.05761719e+01  2.37910023e+01
  1.06958046e+01 -6.35996723e+00 -2.67994747e+01  1.70384521e+01
 -3.44546747e+00 -4.31318951e+00 -3.48030120e-01  1.53764982e+01
  5.02954602e-01  1.04828954e+00 -1.14887085e+01  1.36218767e+01
  2.43074799e+00 -4.42049932e+00 -4.11358881e+00 -3.62677836e+00
 -9.23183155e+00  8.08714867e-01  8.25602636e-02  1.99624693e+00
  4.58039641e-01  9.06365013e+00  1.28260641e+01  8.94918823e+00
 -6.77125168e+00  3.83263850e+00 -2.57153106e+00  6.37988806e+00
 -4.62349296e-01  3.09392869e-01  2.57827139e+00  3.52966046e+00]",leak present
97,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_7.5n_1m_.wav,1_niO_7.5n_1m_.wav,"[ 99.64493     96.023186   -32.21476     14.631384   -22.452635
   6.900808   -10.705532    18.171158    -0.7881618   -2.8660383
 -23.170456     7.3372874   -8.663095    -2.384566    -4.728011
  12.257163    -5.445095    -1.0835428  -11.345122     9.718647
  -4.4164505   -0.8628095   -8.912977    -1.3571755  -12.230399
  -0.73162854  -4.5468683    4.154173    -2.9776745    6.720177
   6.464529     7.387777    -8.344767     2.6580718   -4.878973
   3.8730445   -2.0423293    1.7261884   -0.39749378   1.0611771 ]",leak present
98,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_7.5n_2l_.wav,1_niO_7.5n_2l_.wav,"[-1.8214275e+02  1.1213436e+02 -2.7491735e+01  4.1677794e+00
 -3.4011860e+01  4.0543613e+00 -2.3170771e+01  1.7014109e+01
  2.5611753e+00 -6.2882652e+00 -3.1397812e+01  1.4254204e+01
 -9.3056583e+00 -7.4974775e+00 -6.9489241e+00  1.2937228e+01
 -7.8408704e+00 -7.3813992e+00 -9.9762115e+00  1.6735828e+01
  1.9809139e+00 -8.9714041e+00 -6.2321739e+00 -9.2891846e+00
 -1.1839921e+01 -5.7837920e+00 -4.7965498e+00  8.6153343e-02
 -5.6766020e-03  6.4756093e+00  7.6970816e+00  1.6700259e+00
 -1.3775268e+01  4.6632197e-01 -6.2773438e+00  7.4351654e+00
 -1.1036804e+00 -1.2338793e-01  2.9692948e-01 -5.8427542e-01]",leak present
99,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_7.5n_2m_.wav,1_niO_7.5n_2m_.wav,"[ 40.88017   104.85827   -31.449945    9.527295  -33.065422   -0.2054909
 -21.156338   15.954615    1.7319263  -4.168762  -28.252054   11.263849
  -8.862976   -6.70402    -7.6329994   9.429995   -7.6303678  -4.6557846
 -10.724603   15.772665   -0.5394916  -5.6275735  -8.675157   -6.182919
 -14.729374   -3.4577692  -5.7484365   1.8823016  -2.0510008   6.7187657
   6.257871    3.8338444 -13.278698   -1.0903019  -5.3788557   5.2010884
  -0.5257832   1.0867128  -2.021265    0.8783874]",leak present
100,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_7.5n_3l_.wav,1_niO_7.5n_3l_.wav,"[-167.33235     119.92657     -26.655994      2.831796    -29.070354
    3.5942965   -25.042099     13.504204      5.2103424   -10.781882
  -34.40196       9.5065       -8.287743    -11.030873     -4.4451923
    3.8011148    -8.024635     -5.2325654   -12.174825     11.546027
    1.2251514    -9.011524     -5.695867     -9.377133    -13.521136
   -6.197063     -1.832442     -0.8992491    -0.55345553    6.3805046
   10.190362      5.525878    -10.533508      0.17535055   -2.9624374
    5.091479     -3.8558092    -3.0163817    -1.3126463    -1.8297153 ]",leak present
101,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_7.5n_3m_.wav,1_niO_7.5n_3m_.wav,"[-16.374521   118.12782    -28.930922     0.91454566 -30.238035
   4.1938763  -23.71416     12.714317     3.257607   -10.938067
 -34.566517    11.215295   -10.382636   -11.751997    -2.4282036
   5.364867    -8.084479    -6.364906   -13.397729    13.378317
   1.1072911   -7.379554   -10.133509    -9.565459   -13.269349
  -2.8995764   -4.872151    -1.9750285    0.68491113   7.027446
  10.500143     4.297524   -13.126976     0.94209456  -2.926509
   4.2006564   -3.6749346   -4.493832    -1.4926723   -2.4653146 ]",leak present
102,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_7.5n_4l_.wav,1_niO_7.5n_4l_.wav,"[-182.206       108.57591     -31.867582      7.2384806   -30.025024
    3.2506194   -26.942093     14.106746     -2.6301143    -8.441344
  -29.714169     10.563085    -12.782253    -11.86342      -5.9944987
    9.891014     -8.7626295    -4.5868354    -8.332576     16.6635
   -0.23963635   -8.814927     -7.6051946    -8.938079    -10.469157
   -4.5626416    -3.3635006    -1.4046582    -2.605372      4.2342763
   10.02476      10.067643     -7.4775686     2.9031467    -6.9813776
    1.6298218    -4.6700835    -0.7920141     0.5780145     0.49799064]",leak present
103,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_7.5n_4m_.wav,1_niO_7.5n_4m_.wav,"[ 46.591293   100.713104   -30.33666      9.769683   -29.621958
   0.54271775 -26.435171    11.808799    -1.7921621   -3.4228318
 -29.921       10.907821   -12.267032    -8.557839    -8.742873
   8.863291    -8.038167    -3.0507133   -5.9344497   18.108713
   0.47541836 -10.074631   -10.582065    -6.352178    -9.306026
  -1.4801607   -4.6421432   -2.6267114   -4.5912285    7.4659653
   7.197405    12.150314    -7.979542     4.1095333   -7.7432265
   5.370776    -6.8086433    0.42176268   0.2541828    0.8726541 ]",leak present
104,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.0n_1l_.wav,1_niO_8.0n_1l_.wav,"[-129.59785     113.51518     -14.602121      7.991229    -18.363358
   10.547161     -9.71048      22.268913     10.586486     -5.5690117
  -25.166977     17.366512     -2.106733     -3.324212     -0.6368609
   15.871597      0.29499534    0.83069396  -11.416107     13.935253
    3.0685093    -3.0384984    -4.7816873    -2.8160095   -10.895499
    0.63219404    0.4042027     2.895308     -0.41210258    9.005282
   13.29074       8.291098     -6.320169      5.4319572    -1.6781366
    6.3869853    -0.49949297    1.6093667     2.4991026     3.1072383 ]",leak present
105,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.0n_1m_.wav,1_niO_8.0n_1m_.wav,"[ 98.48573     94.68141    -29.737944    15.164058   -21.094315
   7.417549   -10.562438    17.193748    -1.0712942   -2.4555826
 -22.373209     7.936969    -7.8683553   -1.9543291   -4.72708
  12.052797    -6.156382    -1.2571424  -11.131452    10.465851
  -4.1431146   -0.46395576  -8.997198    -1.485736   -13.619743
  -0.9175191   -3.5506415    4.2543163   -3.762805     6.7790694
   6.3784456    6.4725356   -7.870369     3.9767892   -4.056798
   3.8604238   -2.3176086    2.6704516   -0.5770098    1.1923884 ]",leak present
106,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.0n_2l_.wav,1_niO_8.0n_2l_.wav,"[-183.29121     111.88969     -24.363321      4.747761    -32.68361
    4.6917176   -22.517496     16.160486      2.5016868    -6.50157
  -29.866283     13.653417     -8.008999     -7.8988194    -7.078113
   12.199267     -8.183111     -8.159021     -9.735038     16.708616
    2.7871332    -7.688362     -5.5172353    -8.608009    -12.253605
   -5.985098     -3.708527      0.7732173    -0.44085783    6.178811
    8.75802       0.41326797  -12.711649      0.77827287   -5.0721593
    6.282184     -1.4799513     1.2653402     0.40908998   -1.520643  ]",leak present
107,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.0n_2m_.wav,1_niO_8.0n_2m_.wav,"[ 4.0099495e+01  1.0453135e+02 -2.9166845e+01  1.0273484e+01
 -3.2124664e+01  8.8624024e-01 -2.0515278e+01  1.5127624e+01
  9.8047966e-01 -3.9662974e+00 -2.7124666e+01  1.1309997e+01
 -8.2183752e+00 -6.8875456e+00 -7.7455783e+00  8.6470718e+00
 -8.6071959e+00 -5.2863507e+00 -1.0173777e+01  1.5717644e+01
  2.7514172e-01 -4.7925949e+00 -7.9737954e+00 -5.2249131e+00
 -1.5476402e+01 -3.5136886e+00 -4.6405277e+00  2.2647238e+00
 -2.4981675e+00  6.5833483e+00  6.6750903e+00  2.7253504e+00
 -1.2551171e+01 -4.0311414e-01 -4.6801453e+00  4.4510183e+00
 -9.7893590e-01  1.9951922e+00 -1.7556974e+00 -1.5576209e-03]",leak present
108,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.0n_3l_.wav,1_niO_8.0n_3l_.wav,"[-169.02414    119.89058    -23.946693     3.9604003  -28.507511
    4.6659045  -24.825308    12.111999     5.388067    -9.833427
  -33.132816     9.901743    -7.38825    -10.358386    -4.8619905
    4.3104944   -8.462566    -5.7718515  -11.908228    12.128675
    1.5610439   -7.551767    -5.6427193   -8.247927   -15.676517
   -6.7587166   -1.564477     0.4022849   -1.4903494    6.4728565
   10.365052     5.3734326  -10.215039     1.5377039   -2.3888493
    5.162596    -3.404715    -1.451692    -1.6443732   -2.418695 ]",leak present
109,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.0n_3m_.wav,1_niO_8.0n_3m_.wav,"[-1.82811317e+01  1.17867065e+02 -2.60942326e+01  1.90202761e+00
 -2.99829044e+01  5.36213064e+00 -2.36600456e+01  1.14884768e+01
  3.06198239e+00 -9.70562267e+00 -3.36993256e+01  1.15105791e+01
 -9.21802044e+00 -1.12556934e+01 -2.66938996e+00  5.17658806e+00
 -9.18132401e+00 -6.00079441e+00 -1.35438004e+01  1.37888813e+01
  1.70418298e+00 -5.99345922e+00 -1.02203007e+01 -8.54093742e+00
 -1.53300152e+01 -3.41888809e+00 -4.62882185e+00 -1.04649556e+00
  3.44839208e-02  6.84007120e+00  1.05766420e+01  4.01527452e+00
 -1.23988771e+01  2.16238809e+00 -2.69443607e+00  4.02167940e+00
 -3.34048867e+00 -2.67824769e+00 -1.92670655e+00 -2.99513984e+00]",leak present
110,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.0n_4l_.wav,1_niO_8.0n_4l_.wav,"[-183.60654     108.102264    -29.161308      8.906651    -29.197176
    4.4928746   -26.530153     12.338665     -2.857272     -7.158324
  -28.519085     10.444912    -11.479129    -11.3140135    -6.146858
    9.482693     -9.387694     -4.7026978    -8.867605     16.450687
    0.49224147   -7.917178     -7.781211     -7.9273267   -11.326838
   -4.777202     -2.5578198    -0.5140528    -2.7496586     4.301457
   11.106484      9.470479     -6.49432       3.6019638    -5.8794026
    1.3167565    -4.6929245     1.1198689     0.6950409    -0.392358  ]",leak present
111,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.0n_4m_.wav,1_niO_8.0n_4m_.wav,"[ 44.573223   101.651596   -28.195353    10.706964   -29.07413
   1.5859946  -26.627207    10.996663    -2.3295183   -2.9739246
 -29.225689    10.747263   -11.483586    -8.528434    -9.302306
   8.784531    -9.024973    -3.8036044   -5.899947    17.97861
   0.8384602  -10.023838   -10.778763    -5.4491405  -10.472604
  -1.6755638   -3.5709925   -1.8150365   -4.872177     7.6926336
   8.00018     11.128369    -7.0717516    5.4827957   -6.709031
   4.7394366   -7.0493526    1.7471423    0.22214061   0.24706881]",leak present
112,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.5n_1l_.wav,1_niO_8.5n_1l_.wav,"[-128.94287    114.1623     -12.328691     7.7732105  -18.754778
    9.830015    -8.549238    22.935173    11.35302     -3.5646214
  -25.67073     15.787744    -3.2183468   -1.8245561    0.3149933
   17.732635     1.2268219    2.0412805  -11.790178    13.841887
    3.9203126   -2.0462854   -4.477488    -1.3265442  -11.32599
    1.7598996    1.0807018    4.378338    -1.0819632    9.95105
   12.52623      8.610799    -5.489321     5.3649106   -2.049867
    5.850787    -1.1827112    1.3860942    2.120169     3.7049904]",leak present
113,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.5n_1m_.wav,1_niO_8.5n_1m_.wav,"[ 98.45277     98.341774   -28.742579    13.888425   -21.07116
   6.251213   -10.078881    17.811779    -0.24674693  -1.8620161
 -22.720959     7.098831    -9.077141    -1.3167242   -3.2183635
  13.044533    -5.2012377   -0.44844818 -11.9344425   10.157045
  -2.72376     -0.36407453  -8.564146    -0.912793   -13.490393
  -0.30224028  -3.3140469    4.915442    -3.6162472    7.4558
   6.0750737    6.409873    -7.593912     4.557839    -4.256487
   3.4404292   -2.6269817    1.9816515   -0.36822495   2.0988054 ]",leak present
114,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.5n_2l_.wav,1_niO_8.5n_2l_.wav,"[-183.05368     111.71879     -23.266424      3.262151    -33.052216
    3.2501323   -21.575083     15.488016      2.820767     -6.1860256
  -28.98503      11.071173     -8.260752     -7.9536304    -5.593515
   13.139153     -6.5357666    -8.668189     -9.559167     15.75874
    3.5470717    -8.303842     -5.1355777    -8.921126    -12.802348
   -6.6378274    -3.3491979     1.2453777    -0.33601588    5.641283
    8.651624     -0.43358564  -11.548822      0.5954746    -4.8004885
    5.2612095    -1.3925971    -0.28213048    1.0047535    -1.33083   ]",leak present
115,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.5n_2m_.wav,1_niO_8.5n_2m_.wav,"[ 3.9425617e+01  1.0573534e+02 -2.8716568e+01  8.8823624e+00
 -3.2755089e+01 -4.9212892e-02 -2.0279791e+01  1.4975342e+01
  7.8533381e-01 -3.3179736e+00 -2.6935375e+01  9.2483931e+00
 -9.2791691e+00 -6.5459023e+00 -6.6899672e+00  9.8262711e+00
 -7.4216375e+00 -5.2212334e+00 -1.0621745e+01  1.4418891e+01
  1.6666585e+00 -5.4391074e+00 -8.1739664e+00 -5.4358268e+00
 -1.6248991e+01 -4.1336317e+00 -4.5306945e+00  2.4522562e+00
 -2.4680138e+00  6.1499801e+00  6.3957062e+00  2.1454563e+00
 -1.1737963e+01 -7.8232992e-01 -4.3158650e+00  3.7584379e+00
 -1.4281626e+00  4.1205984e-01 -1.5911040e+00  4.3382651e-01]",leak present
116,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.5n_3l_.wav,1_niO_8.5n_3l_.wav,"[-169.289      120.56848    -23.045944     2.9956906  -30.11405
    4.0025597  -24.446356    12.435144     4.5807223   -8.124444
  -33.99603      7.8698835   -8.84527     -9.594131    -4.3423347
    5.9408245   -7.7317166   -5.137824   -12.788571    11.699267
    1.6705692   -7.323875    -6.1106114   -7.2063456  -16.360415
   -5.68546     -1.2408874    1.4901259   -2.4968607    7.120081
    9.463621     5.213944    -9.815733     1.8847646   -3.0326772
    4.6314974   -4.125529    -2.2176142   -1.8897909   -1.8517606]",leak present
117,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.5n_3m_.wav,1_niO_8.5n_3m_.wav,"[-19.059818   118.61384    -24.489912     0.57646346 -31.359472
   3.9988768  -23.169075    11.447842     2.9010851   -8.567351
 -34.811863     9.552966   -10.404372   -10.865703    -2.2538323
   6.5167975   -8.188069    -5.779371   -13.753234    12.637327
   1.9725481   -6.3866134   -9.994024    -7.8754716  -15.809328
  -3.068917    -4.1272116   -0.27728537  -0.5071888    7.012659
   9.745387     3.6574075  -12.023591     2.625095    -3.5474732
   3.4003375   -4.176813    -3.4125419   -1.6023427   -2.795077  ]",leak present
118,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.5n_4l_.wav,1_niO_8.5n_4l_.wav,"[-183.03665     107.988846    -27.43968       6.7996993   -29.823906
    2.536836    -25.11742      12.223667     -2.329054     -6.5011554
  -28.467888      7.6229324   -11.876068    -11.331598     -5.1173544
   10.699964     -7.599745     -5.277662     -8.101862     14.933329
    1.9878843    -8.570595     -6.876189     -7.5121827   -11.355758
   -5.2191925    -2.3765323    -0.3222921    -3.247221      3.6525228
   11.108785      8.469657     -5.778368      2.6083276    -6.0761757
    0.31750965   -4.92959      -0.76276124    1.2518713    -0.9253218 ]",leak present
119,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_8.5n_4m_.wav,1_niO_8.5n_4m_.wav,"[ 44.22418    102.65666    -27.610643     9.803456   -30.203947
   0.41080993 -27.12872     12.222577    -2.3699045   -1.8576541
 -30.3033       9.451454   -12.838602    -7.7769356   -8.574373
   9.609838    -8.005206    -3.375724    -6.297692    17.361115
   1.6077965   -9.958282   -10.4130125   -4.76449    -11.0544815
  -2.1782196   -3.8849      -1.5711534   -5.487562     7.412753
   6.8671794   10.944021    -7.1212134    5.362086    -7.593767
   3.8189926   -7.3451734    0.598083    -0.27611342   0.34610048]",leak present
120,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_niO_9.0n_1l_.wav,1_niO_9.0n_1l_.wav,"[-1.27732460e+02  1.13227875e+02 -1.26198301e+01  1.09756699e+01
 -1.41648273e+01  1.22108574e+01 -1.11199408e+01  2.13678379e+01
  1.28076143e+01 -1.24082601e+00 -2.44200191e+01  1.86429672e+01
 -2.62193489e+00 -3.28252959e+00  9.57807004e-02  1.74349728e+01
  9.59096730e-01  4.19324160e+00 -1.14414978e+01  1.55837727e+01
  6.31509209e+00 -2.60466051e+00 -5.10092640e+00 -1.25654864e+00
 -9.30056286e+00  2.65578604e+00  1.75311863e+00  3.80027127e+00
  4.15505886e-01  9.67003822e+00  8.50945663e+00  1.10804892e+01
 -5.33540010e+00  4.13354588e+00 -2.96926999e+00  5.09578514e+00
 -5.36435127e-01  4.75507349e-01  2.00340724e+00  6.78998089e+00]",leak present
